part;page;line;subpart;match;safeness
3;30;19;aus2;ʒeetis;unsafe
3;30;20;aus2;nomaxajiß;safe
3;30;20;aus2;nomaxajiß;unsafe
3;30;20;aus2;Aſẜinis;unsafe
3;30;22;aus2;Atʒis;unsafe
3;30;24;aus2;mahʒais;unsafe
3;30;24;aus2;turreteeß;unsafe
3;30;30;aus2;reis;unsafe
3;30;30;aus2;ick⸗kattris;unsafe
3;31;2;aus2;ʒeetis;unsafe
3;31;4;aus2;teitʒameeß;unsafe
3;31;20;aus2;noſkummis;unsafe
3;31;29;aus2;Mahʒetais;unsafe
3;31;31;aus2;notitʒis;unsafe
3;32;1;aus2;ʒerrejiß;safe
3;32;1;aus2;palitʒis;unsafe
3;32;1;aus2;ʒerrejiß;unsafe
3;32;3;aus2;tʒis;unsafe
3;32;4;aus2;peeẜauʒis;unsafe
3;32;8;aus2;mieļais;unsafe
3;32;10;aus2;mieļais;unsafe
3;32;19;intr;notitʒis;unsafe
3;33;2;peri;taiß;unsafe
3;33;13;peri;ʒejuſchees;safe
3;33;13;peri;ʒejuſchees;unsafe
3;33;14;peri;Pehteris;unsafe
3;33;15;peri;Mahʒeklis;unsafe
3;33;17;peri;Mahʒeklis;unsafe
3;33;19;peri;Pehteris;unsafe
3;33;21;peri;ohtris;unsafe
3;33;21;peri;Mahʒeklis;unsafe
3;33;25;peri;kuhruſchi;safe
3;34;2;peri;Pehteris;unsafe
3;34;6;peri;dotees;unsafe
3;34;15;peri;mahʒijis;safe
3;34;15;peri;mahʒijis;unsafe
3;34;16;peri;mahʒijis;safe
3;34;16;peri;mahʒijis;unsafe
3;34;18;peri;najis;safe
3;34;18;peri;najis;unsafe
3;34;19;peri;dſirrdejuſchi;safe
3;34;19;peri;runnajis;safe
3;34;19;peri;runnajis;unsafe
3;34;20;peri;ẜatʒijis;safe
3;34;20;peri;ẜatʒijis;unsafe
3;34;25;peri;runnajis;safe
3;34;25;peri;runnajis;unsafe
3;35;1;peri;najiß;safe
3;35;1;peri;najiß;unsafe
3;35;2;peri;noẜuhtijis;safe
3;35;2;peri;noẜuhtijis;unsafe
3;35;3;peri;Pehteris;unsafe
3;35;6;peri;Ghailis;unsafe
3;35;8;peri;Ꞩchiß;unsafe
3;35;16;peri;Patteeß;unsafe
3;35;17;peri;Galileeris;unsafe
3;35;19;peri;Auſẜi;safe
3;35;19;peri;Pehteris;unsafe
3;35;20;peri;ʒirrtis;unsafe
3;35;21;peri;nolahdeteeß;unsafe
3;35;21;peri;abſwehreteeß;unsafe
3;35;24;peri;Ghailis;unsafe
3;35;26;peri;ẜatʒijiß;safe
3;35;26;peri;ẜatʒijiß;unsafe
3;35;26;peri;Pehte-ris;absolute_trash
3;36;1;peri;Ghailis;unsafe
3;36;1;peri;reis;unsafe
3;36;12;peri;dſirrdejuẜchi;safe
3;37;7;peri;ſaimojiß;safe
3;37;7;peri;ſaimojiß;unsafe
3;37;9;peri;dſirrdejuſchi;safe
3;37;11;peri;nopellnijiß;safe
3;37;11;peri;nopellnijiß;unsafe
3;38;9;peri;dſirrdejuſchi;safe
3;38;13;aus1;darrijis;safe
3;38;13;aus1;darrijis;unsafe
3;38;14;aus1;ick⸗kattris;unsafe
3;38;17;aus1;peſtijis;safe
3;38;17;aus1;peſtijis;unsafe
3;38;17;aus1;attpirʒis;unsafe
3;38;19;aus1;rijis;safe
3;38;19;aus1;rijis;unsafe
3;38;22;aus1;mahʒiteeß;unsafe
3;39;4;aus2;pabaͤhghuẜchi;safe
3;39;4;aus2;attſtahjuẜchi;safe
3;39;13;aus2;runnajis;safe
3;39;13;aus2;runnajis;unsafe
3;39;14;aus2;wejis;safe
3;39;14;aus2;wejis;unsafe
3;39;17;aus2;labbis;unsafe
3;39;18;aus2;pieteeß;unsafe
3;39;20;aus2;Auxtais;unsafe
3;39;22;aus2;dehwis;unsafe
3;39;24;aus2;ʒehliß;unsafe
3;39;29;aus2;reis;unsafe
3;40;1;aus2;ick⸗kattris;unsafe
3;40;5;aus2;tappuẜchi;safe
3;40;5;aus2;ẜchiß;unsafe
3;40;8;aus2;ee⸗wieluẜcheeß;safe
3;40;8;aus2;eepirrkuẜcheeß;safe
3;40;8;aus2;ee⸗wieluẜcheeß;unsafe
3;40;8;aus2;eepirrkuẜcheeß;unsafe
3;40;9;aus2;Jahnis;unsafe
3;40;11;aus2;walldijuẜchi;safe
3;40;17;aus2;dehwis;unsafe
3;40;18;aus2;Jahnis;unsafe
3;40;21;aus2;ẜatʒijis;safe
3;40;21;aus2;ẜatʒijis;unsafe
3;40;24;aus2;Ļaudis;unsafe
3;40;26;aus2;najis;safe
3;40;26;aus2;najis;unsafe
3;40;28;aus2;Ꞩchiß;unsafe
3;40;29;aus2;reiß;unsafe
3;41;4;aus2;ẜajaͤhmuẜchi;safe
3;41;4;aus2;ẜehjuẜchi;safe
3;41;5;aus2;darrijis;safe
3;41;5;aus2;darrijis;unsafe
3;41;8;aus2;wellʒeeß;unsafe
3;41;10;aus2;krahjeeß;safe
3;41;10;aus2;krahjeeß;unsafe
3;41;12;aus2;ſchkeeteeß;unsafe
3;41;13;aus2;noraudſijeeß;safe
3;41;13;aus2;noraudſijeeß;unsafe
3;41;16;aus2;dabbujis;safe
3;41;16;aus2;uswehlejis;safe
3;41;16;aus2;dabbujis;unsafe
3;41;16;aus2;uswehlejis;unsafe
3;41;18;aus2;mahʒijuẜchi;safe
3;41;19;aus2;pa⸗wehlejis;safe
3;41;19;aus2;pa⸗wehlejis;unsafe
3;41;22;aus2;Ļaudis;unsafe
3;41;24;aus2;baͤhghuẜchi;safe
3;41;30;aus2;mahʒijis;safe
3;41;30;aus2;mahʒijis;unsafe
3;41;31;aus2;runnajis;safe
3;41;31;aus2;runnajis;unsafe
3;42;2;aus2;ghajis;safe
3;42;2;aus2;ghajis;unsafe
3;42;3;aus2;mahʒijis;safe
3;42;3;aus2;dſirrdejis;safe
3;42;3;aus2;mahʒijis;unsafe
3;42;3;aus2;dſirrdejis;unsafe
3;42;4;aus2;bijis;safe
3;42;4;aus2;jehmis;unsafe
3;42;4;aus2;bijis;unsafe
3;42;5;aus2;dſirrdejis;safe
3;42;5;aus2;dſirrdejis;unsafe
3;42;7;aus2;teick-teeß;absolute_trash
3;42;8;aus2;mahʒijis;safe
3;42;8;aus2;mahʒijis;unsafe
3;42;12;aus2;dſirrdejuẜchi;safe
3;42;12;aus2;runnajis;safe
3;42;12;aus2;runnajis;unsafe
3;42;13;aus2;ẜatʒijis;safe
3;42;13;aus2;ẜatʒijis;unsafe
3;42;15;aus2;iß⸗ẜuhtijuẜchi;safe
3;42;16;aus2;aismirrẜis;unsafe
3;42;17;aus2;dſirrdejuẜchi;safe
3;42;18;aus2;ʒijis;safe
3;42;18;aus2;ʒijis;unsafe
3;42;21;aus2;Naſis;unsafe
3;42;24;aus2;krittis;unsafe
3;42;25;aus2;darrijis;safe
3;42;25;aus2;darrijis;unsafe
3;42;28;aus2;ee⸗juhʒis;unsafe
3;43;1;aus2;runnajis;safe
3;43;1;aus2;runnajis;unsafe
3;43;3;aus2;runnajis;safe
3;43;3;aus2;runnajis;unsafe
3;43;4;aus2;dſirrdejis;safe
3;43;4;aus2;dſirrdejis;unsafe
3;43;7;aus2;pahr⸗ẜunnijis;safe
3;43;7;aus2;pahr⸗ẜunnijis;unsafe
3;43;8;aus2;pawehlejis;safe
3;43;8;aus2;pawehlejis;unsafe
3;43;9;aus2;ẜatʒijis;safe
3;43;9;aus2;ẜatʒijis;unsafe
3;43;11;aus2;Ꞩullainis;unsafe
3;43;13;aus2;jaͤmuẜcheeß;safe
3;43;13;aus2;jaͤmuẜcheeß;unsafe
3;43;17;aus2;ẜameckleteeß;unsafe
3;43;19;aus2;bijuẜchas;safe
3;43;20;aus2;Klauſẜais;unsafe
3;43;20;aus2;klauſẜais;unsafe
3;43;29;aus2;dſirrdejuẜchi;safe
3;44;2;aus2;ißdoteeß;unsafe
3;44;3;aus2;dſirrdejuẜchi;safe
3;44;4;aus2;Ļaudis;unsafe
3;44;12;aus2;darrijuẜchi;safe
3;44;21;aus2;ẜatʒijis;safe
3;44;21;aus2;ẜatʒijis;unsafe
3;44;25;aus2;ẜatʒijis;safe
3;44;25;aus2;ẜatʒijis;unsafe
3;45;1;aus2;Kurrlis;unsafe
3;45;18;aus2;metteeß;unsafe
3;45;22;aus2;warrejiß;safe
3;45;22;aus2;warrejiß;unsafe
3;45;24;aus2;usrunnajiß;safe
3;45;24;aus2;usrunnajiß;unsafe
3;45;26;aus2;warrejiß;safe
3;45;26;aus2;warrejiß;unsafe
3;46;1;aus2;najeeß;safe
3;46;1;aus2;najeeß;unsafe
3;46;2;aus2;ẜatʒijuẜchi;safe
3;46;4;aus2;Aprunna-jeeß;absolute_trash
3;46;5;aus2;ẜowis;unsafe
3;46;6;aus2;Mahʒetais;unsafe
3;46;7;aus2;nahʒis;unsafe
3;46;10;aus2;biedameeß;unsafe
3;46;21;aus2;peelippuẜchi;safe
3;46;25;aus2;aisleeʒis;unsafe
3;46;26;aus2;ẜchiß;unsafe
3;46;28;aus2;attpuhſteeß;unsafe
3;46;30;aus2;ſaimo-jiß;absolute_trash
3;47;3;aus2;jehmis;unsafe
3;47;5;aus2;dſirrdejuẜchi;safe
3;47;6;aus2;pellnijiß;safe
3;47;6;aus2;pellnijiß;unsafe
3;47;8;aus2;nijiß;safe
3;47;8;aus2;nijiß;unsafe
3;47;8;aus2;noſeedſiß;unsafe
3;47;9;aus2;nonaͤſẜuſchi;safe
3;47;10;aus2;noghulleteeß;unsafe
3;47;18;aus2;eeluhkoteeß;unsafe
3;47;20;aus2;litʒeeß;unsafe
3;47;20;aus2;teikteeß;unsafe
3;47;27;aus2;ʒaͤhluẜcheeß;safe
3;47;27;aus2;ʒaͤhluẜcheeß;unsafe
3;48;14;aus2;dſirrdejuẜchi;safe
3;48;15;aus2;notitʒeeß;unsafe
3;48;16;aus2;litʒis;unsafe
3;48;17;aus2;notitʒis;unsafe
3;48;18;aus2;Peſtitais;unsafe
3;48;21;aus2;attſtahjis;safe
3;48;21;aus2;attſtahjis;unsafe
3;48;21;aus2;dſenneteeß;unsafe
3;48;22;aus2;Peſtitais;unsafe
3;48;23;aus2;ick⸗kattris;unsafe
3;48;27;aus2;darrijuẜchi;safe
3;48;28;aus2;ẜatʒijis;safe
3;48;28;aus2;ẜatʒijis;unsafe
3;49;2;aus2;mahʒiteeß;unsafe
3;49;9;aus2;ſeedſis;unsafe
3;49;10;aus2;Ꞩchiß;unsafe
3;49;11;aus2;dſirrdejuẜchi;safe
3;49;17;aus2;ẜchiß;unsafe
3;49;17;aus2;biedameeß;unsafe
3;49;25;aus2;dſiewojuẜchi;safe
3;49;26;aus2;nopellnijis;safe
3;49;26;aus2;nopellnijis;unsafe
3;49;27;aus2;dehwis;unsafe
3;49;28;aus2;lohʒiteeß;unsafe
3;49;30;aus2;dabbujis;safe
3;49;30;aus2;dabbujis;unsafe
3;49;31;aus2;Ļaudis;unsafe
3;50;7;aus2;ghauſchas;safe
3;50;7;aus2;ʒeetis;unsafe
3;50;7;aus2;patteeß;unsafe
3;50;8;aus2;Peſtitais;unsafe
3;50;8;aus2;ʒeetis;unsafe
3;50;11;aus2;ẜahpejis;safe
3;50;11;aus2;ẜahpejis;unsafe
3;50;14;aus2;Ghahņeklis;unsafe
3;50;20;aus2;runnajuẜchi;safe
3;50;21;aus2;Naſis;unsafe
3;50;27;aus2;pellnijis;safe
3;50;27;aus2;dſis;unsafe
3;50;27;aus2;pellnijis;unsafe
3;51;6;aus2;ʒee-tis;absolute_trash
3;51;7;aus2;Aſẜinis;unsafe
3;51;9;aus2;Ꞩullainis;unsafe
3;51;10;aus2;ißghahjis;safe
3;51;10;aus2;ẜittis;unsafe
3;51;10;aus2;ißghahjis;unsafe
3;51;12;aus2;ẜweedis;unsafe
3;51;12;aus2;Aſẜinis;unsafe
3;51;18;aus2;bijuſẜi;safe
3;51;19;aus2;notitʒis;unsafe
3;51;19;aus2;ʒeetiß;unsafe
3;51;20;aus2;brienoteeß;unsafe
3;51;21;aus2;bijuẜcheeß;safe
3;51;21;aus2;bijuẜcheeß;unsafe
3;51;22;aus2;pellnijis;safe
3;51;22;aus2;pellnijis;unsafe
3;51;26;aus2;nopirrkuẜchi;safe
3;51;28;aus2;waͤdduẜchi;safe
3;51;31;aus2;raddijis;safe
3;51;31;aus2;raddijis;unsafe
3;52;1;aus2;dehwis;unsafe
3;52;2;aus2;ißtaiẜijis;safe
3;52;2;aus2;ißtaiẜijis;unsafe
3;52;9;aus2;ẜataiẜijis;safe
3;52;9;aus2;ẜataiẜijis;unsafe
3;52;15;aus2;maͤlojis;safe
3;52;15;aus2;Deewa⸗Saimotais;unsafe
3;52;15;aus2;maͤlojis;unsafe
3;52;20;aus2;ick⸗kattris;unsafe
3;52;22;aus2;ee⸗ʒehlis;unsafe
3;52;24;aus2;Lattweetis;unsafe
3;52;26;aus2;redſejis;safe
3;52;26;aus2;redſejis;unsafe
3;52;29;aus2;ʒijeeß;safe
3;52;29;aus2;ʒijeeß;unsafe
3;53;1;aus2;lickteeß;unsafe
3;53;2;aus2;iß⸗ẜaukteeß;unsafe
3;53;14;aus2;ſtippris;unsafe
3;53;16;aus2;ſkattameeß;unsafe
3;53;26;aus2;ghrohſameeß;unsafe
3;53;28;aus2;ſkaidris;unsafe
3;53;30;aus2;Nhepatteeß;unsafe
3;53;31;aus2;reis;unsafe
3;54;2;aus2;darrijuẜchi;safe
3;54;3;aus2;ghreeſchameeß;unsafe
3;54;6;aus2;ee⸗waͤdduẜchi;safe
3;54;8;aus2;darrijis;safe
3;54;8;aus2;darrijis;unsafe
3;54;9;aus2;darrijis;safe
3;54;9;aus2;darrijis;unsafe
3;54;10;aus2;mannis;unsafe
3;54;17;aus2;usraiẜijis;safe
3;54;17;aus2;usraiẜijis;unsafe
3;54;23;aus2;najuẜchi;safe
3;54;25;aus2;ẜcheeß;unsafe
3;54;26;aus2;paſuddis;unsafe
3;54;27;aus2;Nacktis;unsafe
3;54;28;aus2;Brahlis;unsafe
3;54;28;aus2;peedſim-mis;absolute_trash
3;54;31;aus2;dabbujis;safe
3;54;31;aus2;dabbujis;unsafe
3;55;7;aus2;Taißnis;unsafe
3;55;12;aus2;jehmis;unsafe
3;55;15;aus2;ẜarauſtijis;safe
3;55;15;aus2;ẜarauſtijis;unsafe
3;55;23;aus2;ẜiſteeß;unsafe
3;55;23;aus2;darriteeß;unsafe
3;55;24;aus2;pellnijuẜchi;safe
3;55;26;aus2;Atʒis;unsafe
3;55;27;aus2;Peſtitais;unsafe
3;55;31;aus2;ẜarrghadameeß;unsafe
3;56;3;aus2;dabbuiß;unsafe
3;56;4;aus2;apmaͤloteeß;unsafe
3;56;6;aus2;tehrſejuẜchi;safe
3;56;6;aus2;apghraͤkojameeß;unsafe
3;56;7;aus2;Peſtitais;unsafe
3;56;12;aus2;ẜaukuẜchi;safe
3;56;13;aus2;Durrwis;unsafe
3;56;16;aus2;bijis;safe
3;56;16;aus2;bijis;unsafe
3;56;19;aus2;aprunnateeß;unsafe
3;56;19;aus2;liexmoda-meeß;absolute_trash
3;56;20;aus2;nhenopellnijis;safe
3;56;20;aus2;paſudenateeß;unsafe
3;56;20;aus2;nhenopellnijis;unsafe
3;56;24;aus2;nopellnijis;safe
3;56;24;aus2;nopellnijis;unsafe
3;56;28;aus2;mirris;unsafe
3;56;31;aus2;ẜpeedeeß;unsafe
3;56;31;aus2;Ļaudis;unsafe
3;57;4;aus2;apmehditeeß;unsafe
3;57;4;aus2;kullteeß;unsafe
3;57;4;aus2;apſpļauditeeß;unsafe
3;57;5;aus2;ſparditeeß;unsafe
3;57;5;aus2;noſeedſis;unsafe
3;57;7;aus2;rijuẜchi;safe
3;57;9;aus2;preeʒadameeß;unsafe
3;57;10;aus2;pee⸗ehſtees;unsafe
3;57;11;aus2;ußmohdis;unsafe
3;57;12;aus2;nopellnijis;safe
3;57;12;aus2;nopellnijis;unsafe
3;57;14;aus2;ẜarrghajeeteeß;unsafe
3;57;17;aus2;Atʒis;unsafe
3;57;19;aus2;pa⸗ẜlehpis;unsafe
3;57;23;aus2;bieteeß;unsafe
3;57;24;aus2;Auxtakais;unsafe
3;57;25;aus2;Atʒis;unsafe
3;57;26;aus2;tʒis;unsafe
3;58;1;aus2;ẜarrghajeeß;safe
3;58;1;aus2;ẜarrghajeeß;unsafe
3;58;5;aus2;dohdameeß;unsafe
3;59;1;peri;Pehteris;unsafe
3;59;3;peri;Mahʒeklis;unsafe
3;59;5;peri;Mahʒeklis;unsafe
3;59;8;peri;Pehteris;unsafe
3;59;10;peri;Mahʒeklis;unsafe
3;59;14;peri;kuhruẜchi;safe
3;59;16;peri;Pehteris;unsafe
3;59;20;peri;doteeß;unsafe
3;60;1;peri;Pehteris;unsafe
3;60;4;peri;Ghailis;unsafe
3;60;6;peri;Ꞩchiß;unsafe
3;60;14;peri;Patteeß;unsafe
3;60;17;peri;Auſẜi;safe
3;60;17;peri;Pehteris;unsafe
3;60;17;peri;noʒirrtis;unsafe
3;60;19;peri;noladeteeß;unsafe
3;60;19;peri;abſwehreteeß;unsafe
3;60;21;peri;Ghailis;unsafe
3;60;23;peri;Pehteris;unsafe
3;60;24;peri;ẜatʒijiß;safe
3;60;24;peri;ẜatʒijiß;unsafe
3;60;24;peri;Ghailis;unsafe
3;61;3;aus1;Ļaudis;unsafe
3;61;8;aus1;Taißnis;unsafe
3;61;8;aus1;Ļau-dis;absolute_trash
3;61;13;aus1;daſche⸗reis;unsafe
3;61;14;aus1;peedſehreeß;unsafe
3;61;15;aus1;jauʒeeß;unsafe
3;61;15;aus1;ʒehlis;unsafe
3;61;16;aus1;eeghribbejeeß;safe
3;61;16;aus1;eeghribbejeeß;unsafe
3;61;17;aus1;litʒis;unsafe
3;61;22;aus1;attraddis;unsafe
3;61;28;aus2;Pehteris;unsafe
3;62;3;aus1;biedameeß;unsafe
3;62;4;aus1;Pehteris;unsafe
3;62;6;aus1;ẜchiß;unsafe
3;62;6;aus1;Mahʒeklis;unsafe
3;62;10;aus1;Mahʒeklis;unsafe
3;62;11;aus1;bieteeß;unsafe
3;62;12;aus1;Pehteris;unsafe
3;62;13;aus1;ẜaghajuſẜi;safe
3;62;15;aus1;Pehteris;unsafe
3;62;17;aus1;kuhruẜcheeß;safe
3;62;17;aus1;kuhruẜcheeß;unsafe
3;62;18;aus1;Pehteris;unsafe
3;62;22;aus1;Pehteris;unsafe
3;62;24;aus1;Ꞩchiß;unsafe
3;62;26;aus1;ißrunnateeß;unsafe
3;63;4;aus1;bijis;safe
3;63;4;aus1;Mahʒeklis;unsafe
3;63;4;aus1;bijis;unsafe
3;63;5;aus1;dſimmis;unsafe
3;63;6;aus1;redſejis;safe
3;63;6;aus1;redſejis;unsafe
3;63;7;aus1;darrijis;safe
3;63;7;aus1;Pehteris;unsafe
3;63;7;aus1;darrijis;unsafe
3;63;8;aus1;mahʒeeß;unsafe
3;63;9;aus1;notitʒis;unsafe
3;63;10;aus1;biedameeß;unsafe
3;63;13;aus1;Ghailis;unsafe
3;63;14;aus1;warrejis;safe
3;63;14;aus1;palitʒis;unsafe
3;63;14;aus1;warrejis;unsafe
3;63;17;aus1;deh-wis;absolute_trash
3;63;18;aus1;Pehteris;unsafe
3;63;23;aus1;Ꞩchiß;unsafe
3;63;25;aus1;ick⸗kattris;unsafe
3;63;25;aus1;Atʒis;unsafe
3;63;26;aus1;Ohtris;unsafe
3;63;27;aus1;Patteeß;unsafe
3;63;27;aus1;Pehteris;unsafe
3;63;27;aus1;leektees;unsafe
3;63;31;aus1;Pehteris;unsafe
3;64;2;aus1;Pehteris;unsafe
3;64;3;aus1;ẜatʒijis;safe
3;64;3;aus1;ẜatʒijis;unsafe
3;64;14;aus1;Auſẜi;safe
3;64;14;aus1;Pehteris;unsafe
3;64;15;aus1;noʒirrtis;unsafe
3;64;15;aus1;leedſees;unsafe
3;64;18;aus1;Pehteris;unsafe
3;64;19;aus1;nolahdeteeß;unsafe
3;64;19;aus1;ais⸗ſwehreteeß;unsafe
3;64;19;aus1;leek-teeß;absolute_trash
3;64;22;aus1;lahdejiß;safe
3;64;22;aus1;lahdejiß;unsafe
3;64;23;aus1;ẜatʒijis;safe
3;64;23;aus1;ẜatʒijis;unsafe
3;64;25;aus1;ghauſchi;safe
3;64;25;aus1;Pehteris;unsafe
3;64;27;aus1;klis;unsafe
3;64;28;aus1;lickuẜcheeß;safe
3;64;28;aus1;lickuẜcheeß;unsafe
3;64;28;aus1;ẜakappateeß;unsafe
3;64;29;aus1;darriteeß;unsafe
3;64;30;aus1;attſtahjuẜchi;safe
3;64;30;aus1;Ꞩchiß;unsafe
3;64;31;aus1;redſejis;safe
3;64;31;aus1;redſejis;unsafe
3;64;32;aus1;dabbujiß;safe
3;64;32;aus1;dabbujiß;unsafe
3;65;3;aus1;iß⸗ẜatʒijis;safe
3;65;3;aus1;iß⸗ẜatʒijis;unsafe
3;65;11;aus1;ẜchiß;unsafe
3;65;14;aus1;Mahʒaitteeß;unsafe
3;65;15;aus1;Ļaudis;unsafe
3;65;17;aus1;usturreteeß;unsafe
3;65;17;aus1;ẜarrghateeß;unsafe
3;65;17;aus1;Ꞩchiß;unsafe
3;65;18;aus1;Pehteris;unsafe
3;65;21;aus1;ẜchiß;unsafe
3;65;24;aus1;Schiß;unsafe
3;65;24;aus1;mieļais;unsafe
3;65;27;aus1;warrejis;safe
3;65;27;aus1;warrejis;unsafe
3;65;28;aus1;mieļojis;safe
3;65;28;aus1;mieļajis;safe
3;65;28;aus1;mieļojis;unsafe
3;65;28;aus1;mieļajis;unsafe
3;65;28;aus1;Ꞩchiß;unsafe
3;66;3;aus1;Pehteris;unsafe
3;66;7;aus1;Mahʒeklis;unsafe
3;66;11;aus1;darrijuſchi;safe
3;66;12;aus1;jauʒeeß;unsafe
3;66;14;aus1;dohdeeß;unsafe
3;66;19;aus1;leelijeeß;safe
3;66;19;aus1;leelijeeß;unsafe
3;66;19;aus1;wileeß;unsafe
3;66;20;aus1;minneeß;unsafe
3;66;22;aus1;ſaͤmmojeeteeß;unsafe
3;66;23;aus1;biedammeeß;unsafe
3;66;30;aus1;dſirrdejuẜchi;safe
3;66;31;aus1;ghraͤkojis;safe
3;66;31;aus1;Pehteris;unsafe
3;66;31;aus1;Pehteris;unsafe
3;66;31;aus1;ghraͤkojis;unsafe
3;67;1;aus1;klauẜiteeß;unsafe
3;67;2;aus1;dabbujis;safe
3;67;2;aus1;dabbujis;unsafe
3;67;3;aus1;Pehteris;unsafe
3;67;5;aus1;Ghailis;unsafe
3;67;7;aus1;reis;unsafe
3;67;8;aus1;ẜahpehjuſẜi;safe
3;67;14;aus1;Peſtitais;unsafe
3;67;19;aus1;dſeedajuẜchi;safe
3;67;20;aus1;ee⸗ghahdajeeß;safe
3;67;20;aus1;ee⸗ghahdajeeß;unsafe
3;67;20;aus1;Pehte-ris;absolute_trash
3;67;21;aus1;jis;trash
3;67;23;aus1;ẜatʒijis;safe
3;67;23;aus1;ẜatʒijis;unsafe
3;67;23;aus1;Ghailis;unsafe
3;67;25;aus1;ee⸗ghahdejeeß;safe
3;67;25;aus1;attminnejeeß;safe
3;67;25;aus1;ee⸗ghahdejeeß;unsafe
3;67;25;aus1;attminnejeeß;unsafe
3;67;27;aus1;dſirrdejis;safe
3;67;27;aus1;dſirrdejis;unsafe
3;68;1;aus1;Ļaundarritais;unsafe
3;68;1;aus1;Mahʒekļis;unsafe
3;68;2;aus1;Pehteris;unsafe
3;68;2;aus1;ẜchiß;unsafe
3;68;3;aus1;darrijis;safe
3;68;3;aus1;darrijis;unsafe
3;68;4;aus1;ghauſchas;safe
3;68;9;aus1;daſchereis;unsafe
3;68;10;aus1;ẜatʒijis;safe
3;68;10;aus1;ẜatʒijis;unsafe
3;68;10;aus1;nahʒis;unsafe
3;68;12;aus1;attſtahteeß;unsafe
3;68;13;aus1;ẜohlijis;safe
3;68;13;aus1;ẜohlijis;unsafe
3;68;16;aus1;kļuiß;unsafe
3;68;17;aus1;teiʒis;unsafe
3;68;17;aus1;aisleedſis;unsafe
3;68;17;aus1;adſin-nis;absolute_trash
3;68;18;aus1;ẜchiß;unsafe
3;68;19;aus1;luhdſis;unsafe
3;68;20;aus1;ẜatʒijis;safe
3;68;20;aus1;ẜatʒijis;unsafe
3;68;23;aus1;ghraͤkojis;safe
3;68;23;aus1;darrijis;safe
3;68;23;aus1;ghraͤkojis;unsafe
3;68;23;aus1;darrijis;unsafe
3;68;24;aus1;bijis;safe
3;68;24;aus1;bijis;unsafe
3;68;24;aus1;attkahpeeß;unsafe
3;68;25;aus1;Ꞩmilltis;unsafe
3;68;26;aus1;Mahʒeklis;unsafe
3;68;28;aus1;nopellnijis;safe
3;68;28;aus1;nopellnijis;unsafe
3;68;30;aus1;ʒehlis;unsafe
3;69;5;aus1;taiß-nis;absolute_trash
3;69;6;aus1;liexmis;unsafe
3;69;11;aus1;ſtrahdajis;safe
3;69;11;aus1;ſtrahdajis;unsafe
3;69;12;aus1;kluſẜenajis;safe
3;69;12;aus1;kluſẜenajis;unsafe
3;69;13;aus1;Atʒis;unsafe
3;69;16;aus1;krahßnis;unsafe
3;69;16;aus1;kļuiß;unsafe
3;69;22;aus1;Pehteris;unsafe
3;69;23;aus1;ee⸗krittis;unsafe
3;69;23;aus1;Dohdeeß;unsafe
3;69;28;aus1;brienodameeß;unsafe
3;70;5;aus1;reis;unsafe
3;70;5;aus1;Ghailis;unsafe
3;70;5;aus1;Mahʒetaiß;unsafe
3;70;6;aus1;Ghailis;unsafe
3;70;6;aus1;Ļaudis;unsafe
3;70;8;aus1;ee⸗kohdenajiß;safe
3;70;8;aus1;ee⸗kohdenajiß;unsafe
3;70;10;aus1;ʒellteeß;unsafe
3;70;11;aus1;paghajuſẜi;safe
3;70;11;aus1;attnakuſẜi;safe
3;70;13;aus1;apwillck-teeß;absolute_trash
3;70;16;aus1;bahrda-meeß;absolute_trash
3;70;20;aus1;pawehlejiß;safe
3;70;20;aus1;pawehlejiß;unsafe
3;70;24;aus1;Aſẜinis;unsafe
3;70;27;aus1;Ghaiß;unsafe
3;70;27;aus1;Ghailis;unsafe
3;71;1;aus1;attſtadameeß;unsafe
3;71;1;aus1;Ʒirrwis;unsafe
3;71;4;aus1;Attſtahjeeß;safe
3;71;4;aus1;Attſtahjeeß;unsafe
3;71;5;aus1;attſtajeeß;safe
3;71;5;aus1;attſtajeeß;unsafe
3;71;12;aus1;ghraͤkojuẜchi;safe
3;71;12;aus1;Pehteris;unsafe
3;71;15;aus1;ghraͤkojuẜchi;safe
3;71;16;aus1;noſeeghuẜchi;safe
3;71;21;aus1;ſchkiſteeß;unsafe
3;71;30;aus1;Peſtitais;unsafe
3;72;5;aus1;Attghreeſeeß;unsafe
3;72;8;aus1;ghraͤkojiß;safe
3;72;8;aus1;attſieſteeß;unsafe
3;72;8;aus1;ghraͤkojiß;unsafe
3;72;9;aus1;noſeedſis;unsafe
3;72;12;aus1;ghreeſeeteeß;unsafe
3;72;17;aus1;Mahʒetais;unsafe
3;72;19;aus1;attſtahteeß;unsafe
3;72;22;aus1;leeʒeteeß;unsafe
3;72;22;aus1;ẜaderreteeß;unsafe
3;72;23;aus1;mieļais;unsafe
3;72;25;aus1;jembteeß;unsafe
3;72;26;aus1;Attghrees;unsafe
3;73;1;aus1;mahʒammeeß;unsafe
3;73;2;aus1;Ghailis;unsafe
3;73;3;aus1;darrijis;safe
3;73;3;aus1;Pehteris;unsafe
3;73;3;aus1;darrijis;unsafe
3;73;4;aus1;Baſniʒas⸗Ghailis;unsafe
3;73;4;aus1;Mahʒetais;unsafe
