part;page;line;match;Kommentar;subpart;obliqua
3;121;5;darrijis;;aus2;0
3;121;10;notitʒiß;;aus2;0
3;121;11;darrijis;prt.3.;aus2;0
3;121;18;nopellnijis;mr;aus2;0
3;121;27;darrijis;;aus2;0
3;121;31;darrijis;;aus2;0
3;122;2;ghraͤkojis;;aus2;0
3;122;3;bijis;;aus2;0
3;122;6;darrijis;;aus2;0
3;122;6;ſinnajis;;aus2;0
3;122;7;darrijis;;aus2;0
3;122;7;ſinnajis;;aus2;0
3;122;8;ee⸗niedejuẜchi;;aus2;0
3;122;12;pellnijis;;aus2;0
3;122;14;ee⸗niedejuẜchi;;aus2;0
3;122;14;ghuhſtijuẜchi;;aus2;0
3;122;14;ẜehjuẜchi;;aus2;0
3;122;15;lickuẜchi;;aus2;0
3;122;24;ẜuhdſejis;prs.3.;aus2;0
3;122;29;wahrijis;;aus2;0
3;122;30;bijis;;aus2;0
3;122;30;ẜatʒijis;cnd;aus2;0
3;122;31;dohmajeeß;imp;aus2;0
3;123;8;rijiß;;aus2;0
3;123;10;dahwajeeß;2.sg.?;aus2;0
3;123;11;pellnijiß;2.sg.prs.;aus2;0
3;123;27;iß⸗krattijiß;;aus2;0
3;124;1;ſinneeß;;aus2;0
3;124;2;darrijiß;;aus2;0
3;124;4;darrijuſẜi;;aus2;0
3;124;6;darreeß;;aus2;0
3;124;7;pakarreeß;;aus2;0
3;124;7;pakareeß;;aus2;0
3;124;9;ißkrattijuẜcheeß;;aus2;0
3;124;18;nopirrʒeeß;;aus2;0
3;125;5;jehmeeß;;aus2;0
3;125;6;dabbujeeß;;aus2;0
3;125;22;iß⸗luhdſeeß;2.sg.;aus2;0
3;126;3;titʒejis;;aus2;0
3;126;4;ee⸗ghadajeeß;2.sg.;aus2;0
3;126;4;darrijis;2.sg.prs.;aus2;0
3;126;17;ustitʒejis;prt.3.;aus2;0
3;126;27;apmahnejis;;aus2;0
3;127;4;ʒijis;prt.3.;aus2;0
3;127;6;jehmeeß;plqpf;aus2;0
3;127;8;darrijis;;aus2;0
3;127;9;bijis;;aus2;0
3;127;9;dſirrdejis;;aus2;0
3;127;10;ſejis;;aus2;0
3;127;10;apdohmajis;;aus2;0
3;127;12;peewielis;;aus2;0
3;127;12;par⸗dehwis;;aus2;0
3;127;17;darrijis;2.sg.prs.;aus2;0
3;127;20;nopellnijis;;aus2;0
3;127;22;dſirrdejis;;aus2;0
3;127;22;bijuſẜi;;aus2;0
3;127;24;pakarreeß;;aus2;0
3;128;2;ee⸗ghribbeeß;;aus2;0
3;128;7;ẜajaukuẜchi;;aus2;0
3;128;8;ee⸗ghadajeeß;2.sg.;aus2;0
3;128;8;darrijis;;aus2;0
3;128;21;nokahwis;;aus2;0
3;128;31;darrijis;;aus2;0
3;129;1;nokahwis;prt.3.;aus2;0
3;129;2;darrijis;;aus2;0
3;129;5;mittejuẜeeß;prs.3.;aus2;0
3;129;6;ẜarrghajeeß;imp;aus2;0
3;129;11;noluhkojis;;aus2;0
3;129;12;ghraͤkojis;;aus2;0
3;129;12;attſtahjeeß;imp;aus2;0
3;129;15;jemmeeß;imp;aus2;0
3;129;23;bijuſchi;;aus2;0
3;129;24;ẜaghŗahwis;;aus2;0
3;129;29;ſchaͤlojeeß;cnd;aus2;0
3;130;8;ẜaplohẜijuẜchi;;aus2;0
3;130;8;apaͤduẜchi;;aus2;0
3;130;21;pawehlejiß;;aus2;0
3;130;25;noſkummis;prs.1.sg.;aus2;0
3;130;29;noſkummuſẜi;;aus2;0
3;130;30;mahʒejeeß;;aus2;0
3;131;2;ghraͤkojis;;aus2;0
3;131;5;nowietis;;aus2;0
3;131;7;kritis;;aus2;0
3;131;10;ißwillʒis;2.sg.prs.;aus2;0
3;131;11;usduhris;;aus2;0
3;131;11;iß⸗ſpeedis;;aus2;0
3;131;14;kau-jeeß;;aus2;0
3;131;27;tappuſẜi;;aus2;0
3;131;31;nahʒis;;aus2;0
3;132;2;Jemmeeß;?;aus2;0
3;132;11;ghribbeeß;2.sg.;aus2;0
3;132;16;jemmeeß;imp;aus2;0
3;132;17;jemmeeß;imp;aus2;0
3;133;8;preeʒajeeß;imp;aus2;0
3;133;15;paļahweeß;prs.1.sg.;aus2;0
3;133;21;pee⸗nahkuſẜi;prs.3.;aus2;0
3;134;3;notitʒis;;aus2;0
3;134;4;aiß⸗ghahjiß;;aus2;0
3;134;5;daͤwuẜchi;;aus2;0
3;134;24;darrijiß;prt.3.;aus2;0
3;134;25;iß⸗daͤwuẜchi;imp.2.pl.;aus2;0
3;134;29;nahʒiß;;aus2;0
3;134;31;ißjaͤhmuẜchi;;aus2;0
3;135;2;ẜatʒijis;;aus2;0
3;135;5;ißtaiſẜijiß;;aus2;0
3;135;12;lehʒeeß;;aus2;0
3;135;12;notitʒiß;;aus2;0
3;135;13;ẜatʒijiß;;aus2;0
3;135;16;litʒiß;;aus2;0
3;135;23;ſchkittuẜcheeß;;aus2;0
3;135;29;jaͤhmuẜchi;;aus2;0
3;135;31;daͤwuẜchi;;aus2;0
3;136;2;jis;prs.3.;aus2;0
3;136;3;aisghajis;;aus2;0
3;136;4;ẜatʒijis;;aus2;0
3;136;17;nopellnijis;;aus2;0
3;137;7;ẜohlijis;prs.3.;aus2;0
3;138;25;naͤſẜuſchas;;peri;1
3;139;1;ſiedinajuſchas;prs.3.;peri;1
3;139;12;baudijiß;;peri;0
3;139;12;baudajiß;;peri;0
3;140;7;ẜatʒijiß;;peri;1
3;140;9;raxtijiß;prs.1.sg.;peri;1
3;140;9;raxtijiß;prs.1.sg.;peri;1
3;140;19;dallijuſſchees;;peri;1
3;140;20;maͤttuſchi;;peri;1
3;141;14;palliedſejis;;peri;1
3;141;19;ußtitʒejis;;peri;1
3;141;21;ẜatʒijis;;peri;1
3;142;2;palliedſeeß;imp;peri;1
3;142;10;nopellnijuſchi;prs.1.sg.;peri;0
3;142;11;darrijiß;;peri;0
3;142;24;attſtajiß;;peri;1
3;143;13;jehmis;prt.3.;peri;0
3;143;19;ẜatʒijiß;;peri;0
3;144;11;bijis;;peri;1
3;144;16;nahkuſchas;prt.3.;peri;0
3;144;21;juſchi;;peri;0
3;144;22;ghajuſchas;prt.3.;peri;0
3;145;5;mirris;prt.3.;peri;0
3;145;8;redſejis;prs.3.;peri;0
3;145;9;ʒenajis;;peri;0
3;145;11;notitʒis;prs.3.;peri;0
3;145;14;duhruſchi;prs.3.;peri;1
3;145;16;dſirrdejuẜchi;prs.1.sg.;aus1;0
3;145;22;ʒeetis;?;aus1;0
3;146;5;ſaminnis;;aus1;0
3;146;5;ʒeetis;prs.3.;aus1;0
3;146;10;ißlaidis;;aus1;0
3;146;10;nomirris;prs.3.;aus1;0
3;146;17;ſpeeduſchi;prt.3.;aus2;0
3;146;18;litʒis;prt.3.;aus2;0
3;146;21;ee⸗lippis;;aus2;0
3;146;29;kļuis;;aus2;0
3;147;6;ghribbejuẜchi;;aus2;0
3;147;7;no⸗rahwiß;;aus2;0
3;147;8;bijis;;aus2;0
3;147;9;mettis;;aus2;0
3;147;11;nomirris;;aus2;0
3;147;12;usʒehleeß;;aus2;0
3;147;19;nopellnijuẜchi;prs.3.;aus2;0
3;147;24;nopellnijis;;aus2;0
3;148;9;bijis;;aus2;0
3;148;11;ißtaͤtʒenajis;;aus2;0
3;148;12;apgheibis;;aus2;0
3;148;12;krittis;;aus2;0
3;148;14;pa⸗liedſejis;cnd;aus2;0
3;148;15;dabbujuẜchi;prt.3.;aus2;0
3;148;17;warrejis;cnd;aus2;0
3;149;4;darrijiß;;aus2;0
3;149;7;litʒis;prs.3.;aus2;0
3;149;8;tappuſẜi;;aus2;0
3;149;9;attlitʒis;;aus2;0
3;149;11;darrijiß;;aus2;0
3;149;13;palliedſejuẜchas;;aus2;0
3;149;14;ghajuẜchas;prs.3.;aus2;0
3;149;15;noſkummuſchas;;aus2;0
3;149;22;darrijuẜchi;;aus2;0
3;150;3;ſiedijuẜchas;;aus2;0
3;150;11;notitʒis;;aus2;0
3;150;14;juſẜi;;aus2;0
3;150;14;ʒaͤppuſẜi;;aus2;0
3;150;14;aͤhduſẜi;;aus2;0
3;150;23;nodſiewojiß;;aus2;0
3;150;24;nodſiewo-jiß;;aus2;0
3;150;27;dehwis;;aus2;0
3;151;1;nopellnijiß;;aus2;0
3;151;6;ißkalltuẜchi;;aus2;0
3;151;10;bijis;;aus2;0
3;151;22;litʒiß;;aus2;0
3;151;26;baudijiß;;aus2;0
3;151;31;ẜittuẜchi;prs.3.;aus2;0
3;152;7;redſejis;;aus2;0
3;152;15;noſkummis;;aus2;0
3;152;30;bijis;cnd;aus2;0
3;153;3;darrijuẜchi;prs.3.;aus2;0
3;153;5;notitʒis;;aus2;0
3;153;8;ẜajis;;aus2;0
3;153;11;pahrghajuſẜi;;aus2;0
3;153;15;leelijeeß;;aus2;0
3;153;16;usmetteeß;!;aus2;0
3;153;16;ghribbejeeß;!;aus2;0
3;153;17;ghajuſẜi;;aus2;0
3;153;20;raxtijis;prt.3.;aus2;0
3;153;26;ẜatʒijis;;aus2;0
3;153;28;raxtijis;prs.1.sg.;aus2;0
3;153;29;raxtijis;;aus2;0
3;154;8;ẜittuſchi;prt.3.;aus2;0
3;154;16;notitʒiß;;aus2;0
3;154;17;litʒis;;aus2;0
3;154;19;dallijuẜcheeß;;aus2;0
3;154;20;maͤttuẜchi;;aus2;0
3;154;27;pijuẜchi;prs.3.;aus2;0
3;154;31;attplaͤtuẜchi;;aus2;0
3;155;2;palliedſeeß;imp;aus2;0
3;155;6;ʒehleeß;adv?;aus2;0
3;155;14;paliedſejiß;;aus2;0
3;155;23;apmehdijuſchi;prs.3.;aus2;0
3;155;28;ẜatʒijeeß;;aus2;0
3;156;2;darrijiß;;aus2;0
3;156;3;paliedſeeß;imp;aus2;0
3;156;11;Attgreeß;;aus2;0
3;156;21;kļuuſẜi;;aus2;0
3;156;30;kļuiß;;aus2;0
3;157;1;pawehlejiß;;aus2;0
3;157;2;bijis;;aus2;0
3;157;12;bijiß;;aus2;0
3;157;12;warrejiß;;aus2;0
3;157;13;ʒehleeß;;aus2;0
3;157;19;ſtahwejuſẜi;;aus2;0
3;157;21;apẜaͤgguẜeeß;;aus2;0
3;157;22;nhenoſeedſis;;aus2;0
3;157;28;ʒeetiß;;aus2;0
3;157;28;mirris;;aus2;0
3;157;31;apkaitenajuſchi;;aus2;0
3;158;1;darrijuẜchi;;aus2;0
3;158;8;dehwis;;aus2;0
3;158;9;litʒis;;aus2;0
3;158;10;uslaͤkuſẜi;;aus2;0
3;158;14;bijuẜchi;;aus2;0
3;158;26;apdohmajeeß;?;aus2;0
3;158;31;attſtahjeeß;imp;aus2;0
3;159;5;mirris;2.sg.prs.;aus2;0
3;159;8;runnajis;;aus2;0
3;159;9;nokahris;;aus2;0
3;159;9;nomirris;prs.3.;aus2;0
3;159;11;mirris;prs.3.;aus2;0
3;159;12;pabeidſis;prt.3.;aus2;0
3;159;16;palitʒis;;aus2;0
3;159;16;aißmidſis;;aus2;0
3;159;16;nomirris;;aus2;0
3;159;16;nomirris;;aus2;0
3;160;4;ẜaderrejis;;aus2;0
3;160;4;ẜaliedſenajis;;aus2;0
3;160;18;ʒeetis;;aus2;0
3;160;19;nomir-ris;prs.3.;aus2;0
3;160;22;mahʒijis;prs.3.;aus2;0
3;160;27;luhdſis;;aus2;0
3;160;28;litʒis;;aus2;0
3;160;31;mirris;mr;aus2;0
3;161;3;mirris;;aus2;0
3;161;4;noſchkieruſẜeeß;;aus2;0
3;161;6;ſchkieruẜcheeß;;aus2;0
3;161;8;usjeh-mis;;aus2;0
3;161;15;nomirris;prs.3.;aus2;0
3;161;23;maxajis;prs.3.;aus2;0
3;162;2;attpeſtijis;;aus2;0
3;162;3;nomurrijis;;aus2;0
3;162;3;jehmis;;aus2;0
3;162;5;attpeſtijis;prs.3.;aus2;0
3;162;11;aprijuſẜi;;aus2;0
3;162;11;ẜluddenajuẜchi;;aus2;0
3;162;12;tappis;prs.3.;aus2;0
3;162;17;pajehmis;;aus2;0
3;162;19;darrijis;;aus2;0
3;162;22;beighuſẜcheeß;;aus2;0
3;162;26;Deh-wis;prs.3.;aus2;0
3;162;31;Attſtah-jeeß;;aus2;0
3;163;5;mirris;prs.3.;aus2;0
3;163;6;mirris;;aus2;0
3;163;8;mirruẜchi;imp.2.pl.;aus2;0
3;163;17;nomirris;;aus2;0
3;163;19;nomirris;;aus2;0
3;163;19;ʒehleeß;prs.3.;aus2;0
3;163;24;nomirris;2.sg.prs.;aus2;0
3;163;25;attpirrʒis;;aus2;0
3;164;7;najiß;;intr;0
3;165;15;ſtajiß;;peri;2
3;166;1;jehmis;prt.3.;peri;1
3;166;14;usraxtijis;;aus1;0
3;166;16;litʒis;;aus1;0
3;166;19;runnajiß;;aus1;0
3;166;19;runnajis;;aus1;0
3;166;19;nomirris;prs.3.;aus1;0
3;166;25;mieļojiß;;aus1;0
3;167;2;nahʒeeß;;aus1;0
3;167;29;peenagglojuſchi;;aus2;0
3;168;1;darrijuẜchi;;aus2;0
3;168;4;ẜittuẜchi;;aus2;0
3;168;4;neewahjuẜchi;;aus2;0
3;168;5;juẜchi;;aus2;0
3;168;14;tʒis;;aus2;0
3;168;18;dſirrdejiß;;aus2;0
3;169;10;paliedſejis;;aus2;0
3;169;23;ſteidſeeß;imp;aus2;0
3;169;27;attkahpeeß;?;aus2;0
3;170;8;ee⸗ẜlehdſis;;aus2;0
3;170;9;ſkatteeß;imp;aus2;0
3;170;21;pahrwehreeß;;aus2;0
3;170;23;noſkummis;;aus2;0
3;171;14;luhdſis;;aus2;0
3;171;19;ẜchautuẜchi;;aus2;0
3;171;19;apmehdijuẜchi;;aus2;0
3;171;19;kuhluẜchi;;aus2;0
3;171;20;ißwillkuẜchi;;aus2;0
3;171;21;appuhſchkojuſchi;;aus2;0
3;171;21;ẜittuſchi;;aus2;0
3;171;22;darrijuſchi;;aus2;0
3;171;25;dſirrdejiß;;aus2;0
3;172;11;rijiß;2.sg.prs.;aus2;0
3;172;12;peedehwis;;aus2;0
3;172;13;mittejeeß;imp;aus2;0
3;172;18;runnajis;;aus2;0
3;172;25;kuhluẜchi;prt.3.;aus2;0
3;172;25;ẜchautuẜchi;;aus2;0
3;172;26;abpuſchkojuſchi;;aus2;0
3;172;27;iß⸗laͤhkuſẜi;prs.3.;aus2;0
3;172;27;iß⸗laͤhkuſchi;;aus2;0
3;173;13;dſimmis;;aus2;0
3;173;14;mieļojis;;aus2;0
3;173;14;ʒeenijiß;;aus2;0
3;173;14;klauſẜijiß;;aus2;0
3;173;21;ẜatʒijis;;aus2;0
3;173;23;mieļojiß;prs.1.sg.;aus2;0
3;174;1;ißkalltiß;;aus2;0
3;174;4;apghadajiß;prt.3.;aus2;0
3;174;7;pawehlejiß;;aus2;0
3;174;7;eekohdenajiß;;aus2;0
3;174;10;dſimmdenajis;prs.3.;aus2;0
3;174;13;dehwis;;aus2;0
3;174;14;attlehʒiß;;aus2;0
3;174;15;us⸗audſenajuẜchi;;aus2;0
3;174;17;lohlajuſẜi;;aus2;0
3;174;18;juſẜi;;aus2;0
3;174;18;ẜlauʒijuſẜi;;aus2;0
3;174;18;maſghajuſẜi;;aus2;0
3;174;18;tießtijuſẜi;;aus2;0
3;174;19;ẜapuwis;;aus2;0
3;174;19;noẜmatʒis;;aus2;0
3;174;20;ẜarrghajuẜchi;;aus2;0
3;174;21;maitajuẜchas;;aus2;0
3;174;22;mirris;;aus2;0
3;174;22;daͤwuſẜi;;aus2;0
3;174;23;ißwahrijuſẜi;;aus2;0
3;174;23;pellnijiß;;aus2;0
3;174;24;noẜalis;;aus2;0
3;174;26;daͤwuẜchi;;aus2;0
3;174;30;tuſẜi;;aus2;0
3;175;1;tappis;2.sg.prs.;aus2;0
3;175;2;dſimmis;2.sg.prs.;aus2;0
3;175;3;darrijuẜchi;prs.3.;aus2;0
3;175;7;dehwis;;aus2;0
3;175;8;usaudſis;;aus2;0
3;175;11;/ißplauʒis;;aus2;0
3;175;19;runnajuẜchi;;aus2;0
3;176;12;runnajis;;aus2;0
3;176;14;adbilldejis;;aus2;0
3;176;21;paliedſeeß;imp;aus2;0
3;176;22;dſiewojis;;aus2;0
3;176;23;darrijis;;aus2;0
3;177;3;nopellnijis;;aus2;0
3;177;5;pellnijuẜchi;prs.1.sg.;aus2;0
3;177;6;nopellnijeeß;;aus2;0
3;177;8;darrijis;;aus2;0
3;177;10;darrijis;;aus2;0
3;177;12;darrijis;;aus2;0
3;177;16;apſchaͤlojeeß;imp;aus2;0
3;177;17;pellnijis;prs.1.sg.;aus2;0
3;177;22;baſchijeeß;;aus2;0
3;177;23;titʒejis;2.sg.prs.;aus2;0
3;177;25;ghraͤkojis;2.sg.prs.;aus2;0
3;178;8;lickuẜchas;prt.3.;aus2;0
3;178;16;mirris;;aus2;0
3;178;18;palitʒis;;aus2;0
3;178;20;darrijis;;aus2;0
3;178;21;apghrutenajis;;aus2;0
3;179;3;kojiß;;aus2;0
3;179;14;taiẜijeeß;prs.3.;aus2;0
3;179;21;ghraͤkojiß;;aus2;0
3;179;22;titʒis;;aus2;0
3;180;12;nitʒinajiß;prs.3.;aus2;0
3;180;14;ſwerejiß;prs.1.sg.;aus2;0
3;180;17;runnajiß;;aus2;0
3;180;18;ẜatʒijiß;;aus2;0
3;180;20;attſtajis;;aus2;0
3;181;13;attkahpuẜchi;;aus2;0
3;181;20;attkahpeeß;?;aus2;0
3;181;22;bijiß;cnd;aus2;0
3;181;26;nomaxajiß;;aus2;0
3;182;7;ſteidſeeß;imp;aus2;0
3;182;10;runnajis;;aus2;0
3;182;11;ẜatʒijis;;aus2;0
3;182;12;nhe⸗ehdis;inf;aus2;0
3;182;13;dſehris;inf;aus2;0
3;182;17;ʒeetis;?;aus2;0
3;182;21;ißtwieʒis;;aus2;0
3;182;26;bijis;;aus2;0
3;182;29;aptinnuẜchi;;aus2;0
3;182;31;raddijis;;aus2;0
3;183;6;ſkummuſẜi;;aus2;0
3;183;12;darrijis;;aus2;0
3;183;14;usbahſis;;aus2;0
3;183;20;ißkalltiß;;aus2;0
3;183;20;ißtwieʒis;;aus2;0
3;183;25;peſtijis;prs.3.;aus2;0
3;183;27;aͤhduẜchi;;aus2;0
3;183;29;bijuẜchi;;aus2;0
3;184;7;ʒeetis;;aus2;0
3;184;8;attpeſtijis;;aus2;0
3;184;14;ẜohlijis;prs.3.;aus2;0
3;184;16;Nomirris;;aus2;0
3;184;20;preeʒaẜeeß;;aus2;0
3;184;24;ʒeetiß;;aus2;0
3;185;3;peedſerreeß;;aus2;0
3;185;4;nomirris;;aus2;0
3;185;18;runnajis;;aus2;0
3;185;28;ẜatʒijuẜchi;;aus2;0
3;185;29;rahdijuẜchi;;aus2;0
3;186;3;ẜohlijiß;prs.3.;aus2;0
3;186;5;ghajiß;prs.3.;aus2;0
3;186;7;ẜohlijiß;;aus2;0
3;186;7;ſwehrejiß;;aus2;0
3;186;11;peepilldijiß;prs.3.;aus2;0
3;186;11;ʒeetis;;aus2;0
3;186;14;ʒeetis;;aus2;0
3;186;14;dſirrdejuẜchi;;aus2;0
3;186;22;paghajuſẜi;;aus2;0
3;186;23;ghajuſẜi;;aus2;0
3;186;29;ſtrahdajis;;aus2;0
3;186;30;darrijis;;aus2;0
3;186;31;jis;;aus2;0
3;187;1;nopellnijis;;aus2;0
3;187;4;Preeʒajeeß;?;aus2;0
3;187;6;darrijiß;;aus2;0
3;187;6;ʒeetiß;prs.3.;aus2;0
3;187;7;notitʒis;;aus2;0
3;187;12;attghadajeeß;imp;aus2;0
3;187;14;mirris;;aus2;0
3;187;23;darrijiß;;aus2;0
3;187;26;ẜohlijiß;2.sg.prs.;aus2;0
3;187;28;peepilldijiß;;aus2;0
3;187;29;aprijiß;;aus2;0
3;187;30;pahr⸗wehris;;aus2;0
3;188;1;ʒehleeß;;aus2;0
3;188;4;tappis;prs.3.;aus2;0
3;188;6;tappuẜchi;prs.1.sg.;aus2;0
3;188;10;runnajiß;;aus2;0
3;188;16;dſiñuẜchi;;aus2;0
3;188;19;attſtahjiß;;aus2;0
3;188;20;us⸗wahrejiß;;aus2;0
3;188;21;ẜaſpahrdijis;;aus2;0
3;189;1;nopellnijis;;aus2;0
3;189;9;darrijis;prs.3.;aus2;0
3;189;13;ißmahʒeeß;;aus2;0
3;189;17;nahkuẜchi;prs.3.;aus2;0
3;190;7;peeghajuſẜi;prs.3.;aus2;0
3;191;2;nomirris;2.sg.prs.;aus2;0
3;191;12;ẜohlijis;2.sg.prs.;aus2;0
3;192;5;miris;;intr;0
3;192;23;bijis;;peri;1
3;193;2;nahkuſchas;prt.3.;peri;0
3;193;7;juſchi;;peri;0
3;193;8;ghajuſchas;prt.3.;peri;0
3;193;17;mirris;prt.3.;peri;0
3;193;20;redſejis;prs.3.;peri;0
3;193;21;ʒnajis;;peri;0
3;193;23;notitʒis;prs.3.;peri;0
3;193;26;duhruſchi;prs.3.;peri;1
3;194;5;dewis;;peri;0
3;194;12;nomirris;prt.3.;peri;0
3;194;13;nomirris;prt.3.;peri;0
3;194;18;nahʒis;prt.3.;peri;0
3;194;23;eeradduſchi;prt.3.;peri;0
3;195;2;litʒeeß;prt.3.;peri;0
3;195;10;nahkuſchas;;peri;0
3;195;18;attghahdajuẜcheeß;prs.1.sg.;peri;1
3;195;24;ʒeh-leeß;;peri;1
3;196;5;bijis;;aus1;0
3;196;7;darrijis;;aus1;0
3;196;28;ẜatʒijis;;aus1;0
3;197;6;rijis;prs.3.;aus1;0
3;197;12;nomirris;;aus1;0
3;197;16;darrijis;;aus1;0
3;197;17;laidiß;;aus1;0
3;197;17;nomirris;;aus1;0
3;197;18;rijis;;aus1;0
3;197;20;titʒis;;aus1;0
3;197;20;nomirris;prt.3.;aus1;0
3;197;28;nomirris;;aus2;0
3;197;31;nomirris;prs.3.;aus2;0
3;198;7;bijis;;aus2;0
3;198;8;bijis;;aus2;0
3;198;16;bijuſẜi;;aus2;0
3;198;20;pahwehlejis;;aus2;0
3;199;2;kahris;;aus2;0
3;199;8;notitʒis;;aus2;0
3;199;13;ee⸗ghajiß;;aus2;0
3;199;14;bujiß;;aus2;0
3;199;25;nomirris;;aus2;0
3;200;3;peedſaͤruẜchi;;aus2;0
3;200;4;bijuſẜi;prs.3.;aus2;0
3;200;6;ẜakrittuẜchas;;aus2;0
3;200;7;ißbijajuẜcheeß;;aus2;0
3;200;8;notitʒis;;aus2;0
3;200;10;ʒeetis;prs.3.;aus2;0
3;200;15;ẜohlijiß;prs.3.;aus2;0
3;200;20;ißghajuẜchi;;aus2;0
3;200;21;mahʒijuẜchi;;aus2;0
3;200;25;kojiß;;aus2;0
3;200;31;iß⸗ſteepis;;aus2;0
3;201;1;bijeeß;;aus2;0
3;201;2;nijiß;;aus2;0
3;201;6;ẜatʒijiß;;aus2;0
3;201;10;nomirruẜchi;;aus2;0
3;201;19;nomirris;;aus2;0
3;201;26;darrijuẜchi;;aus2;0
3;201;28;noẜchawis;;aus2;0
3;201;29;riebejiß;;aus2;0
3;201;30;ſprahkuẜchi;;aus2;0
3;201;30;plieſtuſchi;prs.3.;aus2;0
3;202;1;notitʒis;;aus2;0
3;202;3;ẜatʒijiß;;aus2;0
3;202;8;ʒeetis;?;aus2;0
3;202;30;ghuẜchi;;aus2;0
3;202;31;attſtahjeeß;imp;aus2;0
3;203;3;mirris;;aus2;0
3;203;13;ʒehleeß;plqpf;aus2;0
3;203;21;litʒis;;aus2;0
3;203;25;ghullejuẜchi;;aus2;0
3;203;26;noſchuwuẜchas;;aus2;0
3;203;27;ʒaͤhluẜcheeß;;aus2;0
3;203;28;ißghajuẜchi;prs.3.;aus2;0
3;203;29;bijuẜchi;;aus2;0
3;203;31;ʒaͤhluẜcheeß;prs.3.;aus2;0
3;204;1;juẜchi;;aus2;0
3;204;6;dabbujuſchi;;aus2;0
3;204;18;ʒehleeß;mr;aus2;0
3;204;20;ʒehleeß;;aus2;0
3;204;22;ghullejuẜchi;;aus2;0
3;204;22;ẜappuwuẜchi;prs.1.sg.;aus2;0
3;204;23;tappuẜchi;;aus2;0
3;204;24;nahkuẜchi;;aus2;0
3;204;26;rahdijeeß;;aus2;0
3;204;27;dſiewojuẜchi;;aus2;0
3;204;28;rahdijuẜcheeß;;aus2;0
3;205;5;noẜatʒijis;;aus2;0
3;205;7;bijis;;aus2;0
3;205;12;Kaŗŗa⸗Wierees;;aus2;0
3;205;27;apẜuhdſejuẜchi;;aus2;0
3;205;30;bijis;;aus2;0
3;206;3;bijuẜchi;;aus2;0
3;206;8;nomir-ris;;aus2;0
3;206;17;bijis;;aus2;0
3;206;26;bijis;;aus2;0
3;206;26;kallpojis;;aus2;0
3;206;30;bijis;;aus2;0
3;207;6;paẜleppees;;aus2;0
3;207;8;mirris;prs.3.;aus2;0
3;207;20;nahkuẜchas;prt.3.;aus2;0
3;207;24;ghajuſchas;prt.3.;aus2;0
3;207;26;ghajuẜchas;prt.3.;aus2;0
3;207;28;ſtahwejuẜchi;;aus2;0
3;208;6;ſtrahdajuẜchi;;aus2;0
3;208;7;apẜmehjuẜchi;;aus2;0
3;208;7;rahdijuſchi;prs.3.;aus2;0
3;208;11;nomirruẜchas;;aus2;0
3;208;14;eekohdenajiß;;aus2;0
3;208;14;pawehlejiß;;aus2;0
3;208;15;nomirris;prt.3.;aus2;0
3;208;24;ẜalauſijiß;;aus2;0
3;208;25;nomirris;;aus2;0
3;208;29;nomirris;;aus2;0
3;209;4;redſejiß;;aus2;0
3;209;8;mirris;;aus2;0
3;209;15;paẜleppees;;aus2;0
3;210;13;aismidſis;;aus2;0
3;210;25;dabbujuẜchi;prs.1.sg.;aus2;0
3;210;26;darrijuẜchi;;aus2;0
3;210;28;ißtetʒejis;;aus2;0
3;211;3;turrejis;;aus2;0
3;211;4;iß⸗ẜuhʒis;;aus2;0
3;211;6;dſirrdejuẜchi;;aus2;0
3;211;7;notickuẜchas;;aus2;0
3;211;9;kļuis;;aus2;0
3;211;10;darrijis;;aus2;0
3;211;11;jaͤhmuẜchi;cnd;aus2;0
3;211;11;apghlabbojuẜchi;;aus2;0
3;211;12;aprackuẜchi;;aus2;0
3;211;12;pa⸗baͤhghuſſchi;;aus2;0
3;211;13;paẜlehpeeß;;aus2;0
3;211;21;dehwis;;aus2;0
3;211;27;klauſẜijeeß;;aus2;0
3;211;27;nomirris;;aus2;0
3;211;29;dabbujeeß;;aus2;0
3;212;5;nopirrʒiß;;aus2;0
3;212;12;litʒeeß;;aus2;0
3;212;16;dohmajis;cnd;aus2;0
3;213;12;reh-jeeß;;aus2;0
3;213;12;bahreeß;;aus2;0
3;213;14;ißbaŗŗojis;;aus2;0
3;213;18;ghraͤkojis;;aus2;0
3;213;22;ẜarrghajeeß;imp;aus2;0
3;214;8;ee⸗lickuẜchi;;aus2;0
3;214;19;peſtijis;;aus2;0
3;214;25;ʒehleeß;mr;aus2;0
3;215;4;ißdeweeß;!;aus2;0
3;215;5;tap-pis;!;aus2;0
3;215;9;usmettiß;;aus2;0
3;215;10;jehmeeß;;aus2;0
3;215;11;attſtahjis;;aus2;0
3;215;12;ißneſẜis;;aus2;0
3;215;13;apſchaͤlo-jeeß;;aus2;0
3;215;14;ẜamin-nis;;aus2;0
3;215;15;ee⸗mettiß;;aus2;0
3;215;19;ẜwehtijis;;aus2;0
3;215;20;darrijis;;aus2;0
3;215;23;ſtaighajuẜchi;prs.3.;aus2;0
3;216;3;ẜataiẜijis;2.sg.prs.;aus2;0
3;216;3;ẜateiẜijis;;aus2;0
3;216;6;nomirris;prt.3.;aus2;0
3;216;14;darrijuẜchi;;aus2;0
3;216;16;juſchi;;aus2;0
3;216;19;nomirris;2.sg.prs.;aus2;0
